file_name,Text,Text_pure,Img_url,Position
RADComplete_July2008,"That is a matter of institutional policy.18 Similarly, many rules provide for options in the application of a particular rule. Institutions are expected to develop their own policies and procedures for the application of an option as instructed in Rule 0.5.

# ACKNOWLEDGEMENTS","That is a matter of institutional policy.18 Similarly, many rules provide for options in the application of a particular rule. Institutions are expected to develop their own policies and procedures for the application of an option as instructed in Rule 0.5.

# ACKNOWLEDGEMENTS",,"RADComplete_July2008 > # RULES FOR ARCHIVAL DESCRIPTIONIn order to develop rules for the description of archival materials a thorough analysis of the process of description and of the way archivists arrange archival materials is necessary. Inevitably attention must be focussed on the fundamental principles guiding archivists in their descriptive work. With the exception of appraisal, perhaps no other (part 25)"
RADComplete_July2008,"Both the profession and Canadian archival institutions have invested heavily in the development of these rules, recognizing as they do the benefits which will derive from their application. The Planning Committee has made every effort to make the development of rules for description for Canadian archivists a collaborative process. Members","Both the profession and Canadian archival institutions have invested heavily in the development of these rules, recognizing as they do the benefits which will derive from their application. The Planning Committee has made every effort to make the development of rules for description for Canadian archivists a collaborative process. Members",,RADComplete_July2008 > # ACKNOWLEDGEMENTS (part 1)
RADComplete_July2008,participating in various media working groups have been chosen because of their own expressed interest and demonstrated expertise with a particular media and we are grateful to them for contributing their talents to this collective endeavour. The community at large has been kept informed of the progress of the Planning Committee’s work and is,participating in various media working groups have been chosen because of their own expressed interest and demonstrated expertise with a particular media and we are grateful to them for contributing their talents to this collective endeavour. The community at large has been kept informed of the progress of the Planning Committee’s work and is,,RADComplete_July2008 > # ACKNOWLEDGEMENTS (part 2)
RADComplete_July2008,"encouraged to respond, as they have done so in the past, to future Working Group reports as they appear.","encouraged to respond, as they have done so in the past, to future Working Group reports as they appear.",,RADComplete_July2008 > # ACKNOWLEDGEMENTS (part 3)
RADComplete_July2008,"While the profession has accepted responsibility for the development of the rules, archival institutions have also contributed generously to this project both singly, through the support of their staff’s attendance at working group meetings and their requests for leave to prepare working papers and other documents, and collectively through the","While the profession has accepted responsibility for the development of the rules, archival institutions have also contributed generously to this project both singly, through the support of their staff’s attendance at working group meetings and their requests for leave to prepare working papers and other documents, and collectively through the",,RADComplete_July2008 > # ACKNOWLEDGEMENTS (part 4)
RADComplete_July2008,Canadian Council of Archives (CCA). The Canadian Council of Archives’ survey of Canadian archives revealed arrangement and description as the most important of shortterm provincial priorities.19 In the face of this acknowledged urgency the Planning Committee has appreciated the moral support and patience of the National Archives and many,Canadian Council of Archives (CCA). The Canadian Council of Archives’ survey of Canadian archives revealed arrangement and description as the most important of shortterm provincial priorities.19 In the face of this acknowledged urgency the Planning Committee has appreciated the moral support and patience of the National Archives and many,,RADComplete_July2008 > # ACKNOWLEDGEMENTS (part 5)
RADComplete_July2008,provincial/territorial institutions who have postponed significant institutional decisions respecting pressing descriptive projects until RAD is released.,provincial/territorial institutions who have postponed significant institutional decisions respecting pressing descriptive projects until RAD is released.,,RADComplete_July2008 > # ACKNOWLEDGEMENTS (part 6)
RADComplete_July2008,The Planning Committee also acknowledges the interest shown in our work by our colleagues in the library profession. Their willingness to share their experiences in the development of descriptive standards and rules may help us to avoid making similar mistakes in the process of standards development and implementation. We are particularly grateful,The Planning Committee also acknowledges the interest shown in our work by our colleagues in the library profession. Their willingness to share their experiences in the development of descriptive standards and rules may help us to avoid making similar mistakes in the process of standards development and implementation. We are particularly grateful,,RADComplete_July2008 > # ACKNOWLEDGEMENTS (part 7)
RADComplete_July2008,to the Canadian Library Association (CLA) and to the Association pour l’avancement des sciences et des techniques de la documentation (ASTED) for giving us the rights to copy from both the English and French versions of AACR2R/RCAA2.,to the Canadian Library Association (CLA) and to the Association pour l’avancement des sciences et des techniques de la documentation (ASTED) for giving us the rights to copy from both the English and French versions of AACR2R/RCAA2.,,RADComplete_July2008 > # ACKNOWLEDGEMENTS (part 8)
RADComplete_July2008,"The development of RAD has been, and continues to be, a challenging task. The Planning Committee appreciates, from its own experience, that RAD’s implementation by institutions and use by archivists will require as much patience, careful study and reflection as that exercised by the Planning Committee and all its Working Groups in","The development of RAD has been, and continues to be, a challenging task. The Planning Committee appreciates, from its own experience, that RAD’s implementation by institutions and use by archivists will require as much patience, careful study and reflection as that exercised by the Planning Committee and all its Working Groups in",,RADComplete_July2008 > # ACKNOWLEDGEMENTS (part 9)
RADComplete_July2008,"their development. The degree of success archivists will have in applying these rules to their descriptive work will depend upon the collective efforts of the Planning Committee, its Working Groups, and those in the profession who have taken the time to respond to the challenge of this endeavour. We can only hope that as archivists assess the","their development. The degree of success archivists will have in applying these rules to their descriptive work will depend upon the collective efforts of the Planning Committee, its Working Groups, and those in the profession who have taken the time to respond to the challenge of this endeavour. We can only hope that as archivists assess the",,RADComplete_July2008 > # ACKNOWLEDGEMENTS (part 10)
RADComplete_July2008,"rules they will apply, as Sir Hilary Jenkinson once commended, their ""practical experience"" combined with ""sound theory"" and ""ordinary common sense.""","rules they will apply, as Sir Hilary Jenkinson once commended, their ""practical experience"" combined with ""sound theory"" and ""ordinary common sense.""",,RADComplete_July2008 > # ACKNOWLEDGEMENTS (part 11)
RADComplete_July2008,"Kent M. Haworth,

Chairperson

Planning Committee

on Descriptive Standards

# STATEMENT OF PRINCIPLES

# PURPOSES OF ARCHIVAL DESCRIPTION","Kent M. Haworth,

Chairperson

Planning Committee

on Descriptive Standards

# STATEMENT OF PRINCIPLES

# PURPOSES OF ARCHIVAL DESCRIPTION",,RADComplete_July2008 > # ACKNOWLEDGEMENTS (part 12)
RADComplete_July2008,"Archival description serves “to identify and explain the context and content of archival material in order to promote its accessibility.”20 The Bentley research group identified three specific purposes of archival description, and the methods by which these are achieved.21 The purposes are:","Archival description serves “to identify and explain the context and content of archival material in order to promote its accessibility.”20 The Bentley research group identified three specific purposes of archival description, and the methods by which these are achieved.21 The purposes are:",,RADComplete_July2008 > # PURPOSES OF ARCHIVAL DESCRIPTION (part 1)
RADComplete_July2008,"1. To provide access to archival material through retrievable descriptions;   
2. To promote understanding of archival material by documenting its content, context and structure; and","1. To provide access to archival material through retrievable descriptions;   
2. To promote understanding of archival material by documenting its content, context and structure; and",,RADComplete_July2008 > # PURPOSES OF ARCHIVAL DESCRIPTION (part 2)
RADComplete_July2008,"3. To establish grounds for presuming the authenticity of archival material by documenting its chain of custody, arrangement, and circumstances of creation and use.","3. To establish grounds for presuming the authenticity of archival material by documenting its chain of custody, arrangement, and circumstances of creation and use.",,"RADComplete_July2008 > # PURPOSES OF ARCHIVAL DESCRIPTION > 2. To promote understanding of archival material by documenting its content, context and structure; and"
RADComplete_July2008,"The following principles form a foundation for this standard, and assist institutions to achieve the purposes of archival description.

# PRINCIPLES OF ARCHIVAL DESCRIPTION","The following principles form a foundation for this standard, and assist institutions to achieve the purposes of archival description.

# PRINCIPLES OF ARCHIVAL DESCRIPTION",,"RADComplete_July2008 > # PURPOSES OF ARCHIVAL DESCRIPTION > 3. To establish grounds for presuming the authenticity of archival material by documenting its chain of custody, arrangement, and circumstances of creation and use."
RADComplete_July2008,"These principles guide the development of a descriptive practice that employs the system of rules contained in this standard. Principles are grounded in fundamental archival theory as well as the tradition of Canadian archival practice. They are informed by earlier statements on description, and various national and international descriptive","These principles guide the development of a descriptive practice that employs the system of rules contained in this standard. Principles are grounded in fundamental archival theory as well as the tradition of Canadian archival practice. They are informed by earlier statements on description, and various national and international descriptive",,RADComplete_July2008 > # PRINCIPLES OF ARCHIVAL DESCRIPTION (part 1)
RADComplete_July2008,"standards.22The “Preface to the 1990 Edition” of RAD states:

The principles governing descriptive practice may be defined as the theoretical and practical underpinnings of any descriptive process, while descriptive standards can be characterized as general, officially agreed upon, and widely accepted","standards.22The “Preface to the 1990 Edition” of RAD states:

The principles governing descriptive practice may be defined as the theoretical and practical underpinnings of any descriptive process, while descriptive standards can be characterized as general, officially agreed upon, and widely accepted",,RADComplete_July2008 > # PRINCIPLES OF ARCHIVAL DESCRIPTION (part 2)
RADComplete_July2008,frameworks… The practical context in which the rules are applied depends on an understanding of the relationship between principles and standards.23,frameworks… The practical context in which the rules are applied depends on an understanding of the relationship between principles and standards.23,,RADComplete_July2008 > # PRINCIPLES OF ARCHIVAL DESCRIPTION (part 3)
RADComplete_July2008,"If it is to be widely adopted and used, a descriptive standard must rest on a solid intellectual foundation. These principles, widely understood and accepted by archivists, provide a theoretical and practical framework for the rules that follow.","If it is to be widely adopted and used, a descriptive standard must rest on a solid intellectual foundation. These principles, widely understood and accepted by archivists, provide a theoretical and practical framework for the rules that follow.",,RADComplete_July2008 > # PRINCIPLES OF ARCHIVAL DESCRIPTION (part 4)
RADComplete_July2008,"P1.0. Archival description should be undertaken with attention to requirements for use. Descriptive practice must recognize specific use requirements. To ensure effective access to archival material, decisions related to description and the choice of access points should reflect the archivist’s obligation to all users. The rules in this standard","P1.0. Archival description should be undertaken with attention to requirements for use. Descriptive practice must recognize specific use requirements. To ensure effective access to archival material, decisions related to description and the choice of access points should reflect the archivist’s obligation to all users. The rules in this standard",,RADComplete_July2008 > # PRINCIPLES OF ARCHIVAL DESCRIPTION (part 5)
RADComplete_July2008,should be applied in a way that results in descriptions and access points suited to both institutional and research needs.,should be applied in a way that results in descriptions and access points suited to both institutional and research needs.,,RADComplete_July2008 > # PRINCIPLES OF ARCHIVAL DESCRIPTION (part 6)
RADComplete_July2008,"# P2.0. The description of all archival material (e.g., fonds, series, collections and discrete items) should be integrated and proceed from a common set of rules.","# P2.0. The description of all archival material (e.g., fonds, series, collections and discrete items) should be integrated and proceed from a common set of rules.",,RADComplete_July2008 > # PRINCIPLES OF ARCHIVAL DESCRIPTION (part 7)
RADComplete_July2008,Archival material has traditionally been understood to consist of documents automatically and organically created and/or accumulated and used by a person or organization in the course of that creator’s activities or functions. Understanding the contextual relationships that exist between a whole and its parts is an important factor in attributing,Archival material has traditionally been understood to consist of documents automatically and organically created and/or accumulated and used by a person or organization in the course of that creator’s activities or functions. Understanding the contextual relationships that exist between a whole and its parts is an important factor in attributing,,"RADComplete_July2008 > # P2.0. The description of all archival material (e.g., fonds, series, collections and discrete items) should be integrated and proceed from a common set of rules. (part 1)"
RADComplete_July2008,"value to aggregations of material. However, archival material varies with respect to provenance, and many institutional holdings fall outside the scope of the traditional conception.","value to aggregations of material. However, archival material varies with respect to provenance, and many institutional holdings fall outside the scope of the traditional conception.",,"RADComplete_July2008 > # P2.0. The description of all archival material (e.g., fonds, series, collections and discrete items) should be integrated and proceed from a common set of rules. (part 2)"
RADComplete_July2008,"In fulfilling a particular mandate or collections development policy, a repository often acquires collections of documents assembled on the basis of a common characteristic, as well as discrete items that do not form part of a larger body of materials. The value of these records may be related to characteristics independent of knowledge of their","In fulfilling a particular mandate or collections development policy, a repository often acquires collections of documents assembled on the basis of a common characteristic, as well as discrete items that do not form part of a larger body of materials. The value of these records may be related to characteristics independent of knowledge of their",,"RADComplete_July2008 > # P2.0. The description of all archival material (e.g., fonds, series, collections and discrete items) should be integrated and proceed from a common set of rules. (part 3)"
RADComplete_July2008,"creator, or their context of creation, accumulation and use (e.g., subject or form).If this range of material is to be described consistently within an institutional, regional, or national descriptive system, the rules must apply to material created by, and acquired from, a variety of sources. It follows that the rules in this standard should be used to describe all archival material, including fonds, series, collections and","creator, or their context of creation, accumulation and use (e.g., subject or form).If this range of material is to be described consistently within an institutional, regional, or national descriptive system, the rules must apply to material created by, and acquired from, a variety of sources. It follows that the rules in this standard should be used to describe all archival material, including fonds, series, collections and",,"RADComplete_July2008 > # P2.0. The description of all archival material (e.g., fonds, series, collections and discrete items) should be integrated and proceed from a common set of rules. (part 4)"
RADComplete_July2008,"discrete items.P3.0. Respect des fonds is the basis of archival arrangement and description. The archival principle of respect des fonds states that the records created, accumulated, and/or maintained and used by an individual or corporate body must be kept together in their original order, if it exists or has been maintained, and not be mixed or combined with","discrete items.P3.0. Respect des fonds is the basis of archival arrangement and description. The archival principle of respect des fonds states that the records created, accumulated, and/or maintained and used by an individual or corporate body must be kept together in their original order, if it exists or has been maintained, and not be mixed or combined with",,"RADComplete_July2008 > # P2.0. The description of all archival material (e.g., fonds, series, collections and discrete items) should be integrated and proceed from a common set of rules. (part 5)"
RADComplete_July2008,"the records of another individual or corporate body.This principle is composed of two parts – provenance and original order. The principle of provenance means that the records created, accumulated and/or maintained by an individual or organization must be represented together, distinguishable from the records of any other creator. The principle of original order means that the order of the records","the records of another individual or corporate body.This principle is composed of two parts – provenance and original order. The principle of provenance means that the records created, accumulated and/or maintained by an individual or organization must be represented together, distinguishable from the records of any other creator. The principle of original order means that the order of the records",,"RADComplete_July2008 > # P2.0. The description of all archival material (e.g., fonds, series, collections and discrete items) should be integrated and proceed from a common set of rules. (part 6)"
RADComplete_July2008,established by the creator should be maintained by physical and/or intellectual meanswhenever possible to preserve existing relationships between records and the evidential value inherent in this order.,established by the creator should be maintained by physical and/or intellectual meanswhenever possible to preserve existing relationships between records and the evidential value inherent in this order.,,"RADComplete_July2008 > # P2.0. The description of all archival material (e.g., fonds, series, collections and discrete items) should be integrated and proceed from a common set of rules. (part 7)"
RADComplete_July2008,"P3.1. Description applies to all material, regardless of form or medium. The principle of provenance demands that no records are excluded from description because of their particular form or medium. However, different media will require specific rules to accurately describe their unique characteristics. Rules for archival description must","P3.1. Description applies to all material, regardless of form or medium. The principle of provenance demands that no records are excluded from description because of their particular form or medium. However, different media will require specific rules to accurately describe their unique characteristics. Rules for archival description must",,"RADComplete_July2008 > # P2.0. The description of all archival material (e.g., fonds, series, collections and discrete items) should be integrated and proceed from a common set of rules. (part 8)"
RADComplete_July2008,accommodate all media (and the relationships between them) within the body of records of one creator.,accommodate all media (and the relationships between them) within the body of records of one creator.,,"RADComplete_July2008 > # P2.0. The description of all archival material (e.g., fonds, series, collections and discrete items) should be integrated and proceed from a common set of rules. (part 9)"
RADComplete_July2008,P4.0. Creators of archival material must be described. A description of the functions and activities of the creator(s) that produce archival material is important to understanding the context in which they were created. Standardized access points to descriptions should indicate the primary creator and relationships between successive creators,P4.0. Creators of archival material must be described. A description of the functions and activities of the creator(s) that produce archival material is important to understanding the context in which they were created. Standardized access points to descriptions should indicate the primary creator and relationships between successive creators,,"RADComplete_July2008 > # P2.0. The description of all archival material (e.g., fonds, series, collections and discrete items) should be integrated and proceed from a common set of rules. (part 10)"
RADComplete_July2008,"(e.g., parts of a corporate body having undergone reorganization). This standard contains rules for presenting this information consistently.","(e.g., parts of a corporate body having undergone reorganization). This standard contains rules for presenting this information consistently.",,"RADComplete_July2008 > # P2.0. The description of all archival material (e.g., fonds, series, collections and discrete items) should be integrated and proceed from a common set of rules. (part 11)"
RADComplete_July2008,"In the context of this standard it is understood that the archivist does not always possess knowledge of the creator(s), nor is a given creator always responsible for more than one unit of material. However, when information relating to creators is known, it must be clearly reflected in (or linked to) the description, enabling retrieval by","In the context of this standard it is understood that the archivist does not always possess knowledge of the creator(s), nor is a given creator always responsible for more than one unit of material. However, when information relating to creators is known, it must be clearly reflected in (or linked to) the description, enabling retrieval by",,"RADComplete_July2008 > # P2.0. The description of all archival material (e.g., fonds, series, collections and discrete items) should be integrated and proceed from a common set of rules. (part 12)"
RADComplete_July2008,"provenance.P4.1. Description applies equally to records created by individuals or families, and by corporate bodies. Documents that are the product of the functions and activities of organizations may differ in extent, arrangement, subject matter, etc., from those that result from the activities of individuals or families. However, principles of arrangement","provenance.P4.1. Description applies equally to records created by individuals or families, and by corporate bodies. Documents that are the product of the functions and activities of organizations may differ in extent, arrangement, subject matter, etc., from those that result from the activities of individuals or families. However, principles of arrangement",,"RADComplete_July2008 > # P2.0. The description of all archival material (e.g., fonds, series, collections and discrete items) should be integrated and proceed from a common set of rules. (part 13)"
RADComplete_July2008,"and description should be applied equally to materials created by individuals or families, and organizations.","and description should be applied equally to materials created by individuals or families, and organizations.",,"RADComplete_July2008 > # P2.0. The description of all archival material (e.g., fonds, series, collections and discrete items) should be integrated and proceed from a common set of rules. (part 14)"
RADComplete_July2008,"P5.0. Description reflects arrangement (i.e., levels of description are determined by levels of arrangement). Arrangement is the intellectual and/or physical processes of identifying accumulations of documents in accordance with accepted archival principles. Description involves the creation of accurate representations of archival material.","P5.0. Description reflects arrangement (i.e., levels of description are determined by levels of arrangement). Arrangement is the intellectual and/or physical processes of identifying accumulations of documents in accordance with accepted archival principles. Description involves the creation of accurate representations of archival material.",,"RADComplete_July2008 > # P2.0. The description of all archival material (e.g., fonds, series, collections and discrete items) should be integrated and proceed from a common set of rules. (part 15)"
RADComplete_July2008,"Archivists capture, collate, analyze, and organize information about material that serves to identify it and to explain its context and the systems that produced it.","Archivists capture, collate, analyze, and organize information about material that serves to identify it and to explain its context and the systems that produced it.",,"RADComplete_July2008 > # P2.0. The description of all archival material (e.g., fonds, series, collections and discrete items) should be integrated and proceed from a common set of rules. (part 16)"
RADComplete_July2008,"The description of any unit of material will reflect its unique pattern of arrangement. For instance, records arranged as a fonds or collection might be described using multiple levels to represent both the whole and its parts. In the case of a discrete item, the description would reflect only a single level of arrangement.","The description of any unit of material will reflect its unique pattern of arrangement. For instance, records arranged as a fonds or collection might be described using multiple levels to represent both the whole and its parts. In the case of a discrete item, the description would reflect only a single level of arrangement.",,"RADComplete_July2008 > # P2.0. The description of all archival material (e.g., fonds, series, collections and discrete items) should be integrated and proceed from a common set of rules. (part 17)"
RADComplete_July2008,"P5.1. Levels of arrangement and description constitute a hierarchical system. The arrangement of archival material constitutes a hierarchical system of levels that reflect the intellectual and/or physical ordering of the records. This standard recognizes the following levels of arrangement: fonds, series, collection, file and item. Each level of","P5.1. Levels of arrangement and description constitute a hierarchical system. The arrangement of archival material constitutes a hierarchical system of levels that reflect the intellectual and/or physical ordering of the records. This standard recognizes the following levels of arrangement: fonds, series, collection, file and item. Each level of",,"RADComplete_July2008 > # P2.0. The description of all archival material (e.g., fonds, series, collections and discrete items) should be integrated and proceed from a common set of rules. (part 18)"
RADComplete_July2008,"arrangement has a corresponding level of description.Levels of arrangement may be related to one another in a part-to-whole relationship. For example, a fonds may be composed of series, which in turn may be composed of files, etc. The significance of each part of the whole is tied to its","arrangement has a corresponding level of description.Levels of arrangement may be related to one another in a part-to-whole relationship. For example, a fonds may be composed of series, which in turn may be composed of files, etc. The significance of each part of the whole is tied to its",,"RADComplete_July2008 > # P2.0. The description of all archival material (e.g., fonds, series, collections and discrete items) should be integrated and proceed from a common set of rules. (part 19)"
RADComplete_July2008,"place in the hierarchy. Multilevel description then, involves the preparation of multiple, interrelated descriptive records, of both the whole and its parts.","place in the hierarchy. Multilevel description then, involves the preparation of multiple, interrelated descriptive records, of both the whole and its parts.",,"RADComplete_July2008 > # P2.0. The description of all archival material (e.g., fonds, series, collections and discrete items) should be integrated and proceed from a common set of rules. (part 20)"
RADComplete_July2008,"This standard, however, also recognizes that not all levels of arrangement are required or possible in all cases, and thus not all levels of description are required. Conversely, in some situations additional levels may be required (i.e., a fonds or series may require further subdivision). Ultimately, levels of arrangement and description depend","This standard, however, also recognizes that not all levels of arrangement are required or possible in all cases, and thus not all levels of description are required. Conversely, in some situations additional levels may be required (i.e., a fonds or series may require further subdivision). Ultimately, levels of arrangement and description depend",,"RADComplete_July2008 > # P2.0. The description of all archival material (e.g., fonds, series, collections and discrete items) should be integrated and proceed from a common set of rules. (part 21)"
RADComplete_July2008,"on the provenance and nature of the material, as well as the management needs of the institution preserving it.","on the provenance and nature of the material, as well as the management needs of the institution preserving it.",,"RADComplete_July2008 > # P2.0. The description of all archival material (e.g., fonds, series, collections and discrete items) should be integrated and proceed from a common set of rules. (part 22)"
RADComplete_July2008,P5.2. Descriptions should proceed from general to specific. The representation of multilevel descriptive records must progress from the general to the specific. Description at the highest level should be presented before that of lower levels. It follows that descriptions at lower levels should not be presented without the description of the larger,P5.2. Descriptions should proceed from general to specific. The representation of multilevel descriptive records must progress from the general to the specific. Description at the highest level should be presented before that of lower levels. It follows that descriptions at lower levels should not be presented without the description of the larger,,"RADComplete_July2008 > # P2.0. The description of all archival material (e.g., fonds, series, collections and discrete items) should be integrated and proceed from a common set of rules. (part 23)"
RADComplete_July2008,"aggregation(s) of which each forms a part.P5.3. Information provided at each level of description must be appropriate to that level. Information provided at a given level of description must be relevant to that level. For example, it is inappropriate to provide detailed information about the contents of files in a description of the fonds or the series. Likewise, it is undesirable to","aggregation(s) of which each forms a part.P5.3. Information provided at each level of description must be appropriate to that level. Information provided at a given level of description must be relevant to that level. For example, it is inappropriate to provide detailed information about the contents of files in a description of the fonds or the series. Likewise, it is undesirable to",,"RADComplete_July2008 > # P2.0. The description of all archival material (e.g., fonds, series, collections and discrete items) should be integrated and proceed from a common set of rules. (part 24)"
RADComplete_July2008,"repeat information given at higher levels of a multilevel description. To avoid repetition, provide common information at the highest appropriate level.","repeat information given at higher levels of a multilevel description. To avoid repetition, provide common information at the highest appropriate level.",,"RADComplete_July2008 > # P2.0. The description of all archival material (e.g., fonds, series, collections and discrete items) should be integrated and proceed from a common set of rules. (part 25)"
RADComplete_July2008,"P5.4. Relationships between levels of description must be clearly indicated. Any relationship existing between levels of description must be clearly indicated. In multilevel description, the whole and its parts must be represented in a way that indicates the nature of the relationships between them. Each level of description must be identified and","P5.4. Relationships between levels of description must be clearly indicated. Any relationship existing between levels of description must be clearly indicated. In multilevel description, the whole and its parts must be represented in a way that indicates the nature of the relationships between them. Each level of description must be identified and",,"RADComplete_July2008 > # P2.0. The description of all archival material (e.g., fonds, series, collections and discrete items) should be integrated and proceed from a common set of rules. (part 26)"
RADComplete_July2008,"linked in some way with the next higher unit being described.# GENERAL INTRODUCTION0.1. These rules aim to provide a consistent and common foundation for the description of archival material based on traditional archival principles. The rules can be applied to the description of archival fonds, series, collections, and discrete items. The application of the rules will result in descriptions for archival material at various","linked in some way with the next higher unit being described.# GENERAL INTRODUCTION0.1. These rules aim to provide a consistent and common foundation for the description of archival material based on traditional archival principles. The rules can be applied to the description of archival fonds, series, collections, and discrete items. The application of the rules will result in descriptions for archival material at various",,"RADComplete_July2008 > # P2.0. The description of all archival material (e.g., fonds, series, collections and discrete items) should be integrated and proceed from a common set of rules. (part 27)"
RADComplete_July2008,"levels, e.g., fonds, series, file, and item levels, and will aid in the construction or compilation of finding aids of all kinds. The rules cover the description of, and the provision of access points for, all forms of material, e.g., text, graphic material, moving images, commonly found in Canadian archives at the present time. The integrated","levels, e.g., fonds, series, file, and item levels, and will aid in the construction or compilation of finding aids of all kinds. The rules cover the description of, and the provision of access points for, all forms of material, e.g., text, graphic material, moving images, commonly found in Canadian archives at the present time. The integrated",,"RADComplete_July2008 > # P2.0. The description of all archival material (e.g., fonds, series, collections and discrete items) should be integrated and proceed from a common set of rules. (part 28)"
RADComplete_July2008,structure of the text makes the general rules usable as a basis for the description of uncommon material and material yet unknown.,structure of the text makes the general rules usable as a basis for the description of uncommon material and material yet unknown.,,"RADComplete_July2008 > # P2.0. The description of all archival material (e.g., fonds, series, collections and discrete items) should be integrated and proceed from a common set of rules. (part 29)"
RADComplete_July2008,"In accordance with the recommendations made by the Canadian Working Group on Archival Descriptive Standards in Toward Descriptive Standards, 2 and the decision of the Planning Committee on Descriptive Standards of the Bureau of Canadian Archivists to make the rules compatible with the Anglo-American Cataloguing Rules, second edition (1988","In accordance with the recommendations made by the Canadian Working Group on Archival Descriptive Standards in Toward Descriptive Standards, 2 and the decision of the Planning Committee on Descriptive Standards of the Bureau of Canadian Archivists to make the rules compatible with the Anglo-American Cataloguing Rules, second edition (1988",,"RADComplete_July2008 > # P2.0. The description of all archival material (e.g., fonds, series, collections and discrete items) should be integrated and proceed from a common set of rules. (part 30)"
RADComplete_July2008,revision)3 the rules extend its provisions and translate its language and terminology so as to make it usable for archivists and archival repositories and can be used independently.,revision)3 the rules extend its provisions and translate its language and terminology so as to make it usable for archivists and archival repositories and can be used independently.,,"RADComplete_July2008 > # P2.0. The description of all archival material (e.g., fonds, series, collections and discrete items) should be integrated and proceed from a common set of rules. (part 31)"
RADComplete_July2008,"Accordingly, the style used in the rules complies with the prescriptions of the Anglo-American Cataloguing Rules and, therefore, is in accordance with the Chicago Manual of Style 4 and for spellings with Webster's New International Dictionary. 5","Accordingly, the style used in the rules complies with the prescriptions of the Anglo-American Cataloguing Rules and, therefore, is in accordance with the Chicago Manual of Style 4 and for spellings with Webster's New International Dictionary. 5",,"RADComplete_July2008 > # P2.0. The description of all archival material (e.g., fonds, series, collections and discrete items) should be integrated and proceed from a common set of rules. (part 32)"
RADComplete_July2008,"Where Webster's gives as a permitted alternative a British spelling (e.g., catalogue, centre), it has been used in the rules; where the American usage is the only one specified (e.g., capitalize), it has been used in the rules. As in AACR2, agreement on terminology has similarly resulted sometimes in the use of an American term (e.g., membership","Where Webster's gives as a permitted alternative a British spelling (e.g., catalogue, centre), it has been used in the rules; where the American usage is the only one specified (e.g., capitalize), it has been used in the rules. As in AACR2, agreement on terminology has similarly resulted sometimes in the use of an American term (e.g., membership",,"RADComplete_July2008 > # P2.0. The description of all archival material (e.g., fonds, series, collections and discrete items) should be integrated and proceed from a common set of rules. (part 33)"
RADComplete_July2008,"in) and sometimes in as British term (e.g., full stop).(0.1. and 0.2.)

# STRUCTURE OF THE RULES0.2. Although most archivists start to gather information about the material to be described during the accessioning process, the rules assume that the material already has been examined, arranged, and the information necessary for description compiled. The rules are, therefore, most usefully applied at the stage when arrangement has been","in) and sometimes in as British term (e.g., full stop).(0.1. and 0.2.)

# STRUCTURE OF THE RULES0.2. Although most archivists start to gather information about the material to be described during the accessioning process, the rules assume that the material already has been examined, arranged, and the information necessary for description compiled. The rules are, therefore, most usefully applied at the stage when arrangement has been",,"RADComplete_July2008 > # P2.0. The description of all archival material (e.g., fonds, series, collections and discrete items) should be integrated and proceed from a common set of rules. (part 34)"
RADComplete_July2008,completed and formal description starts.Part I deals with the provision of information describing the material itself and part II deals with the determination and establishment of headings (access points) under which the descriptive information is to be presented and with the making of references to those headings. The rules define and standardize the description of archival material,completed and formal description starts.Part I deals with the provision of information describing the material itself and part II deals with the determination and establishment of headings (access points) under which the descriptive information is to be presented and with the making of references to those headings. The rules define and standardize the description of archival material,,"RADComplete_July2008 > # STRUCTURE OF THE RULES0.2. Although most archivists start to gather information about the material to be described during the accessioning process, the rules assume that the material already has been examined, arranged, and the information necessary for description compiled. The rules are, therefore, most usefully applied at the stage when arrangement has been (part 1)"
RADComplete_July2008,and their application will result in finding aids of various kinds. The format for the presentation of particular finding aids is a matter of institutional policy and will depend on the type and purpose of the finding aid being prepared.,and their application will result in finding aids of various kinds. The format for the presentation of particular finding aids is a matter of institutional policy and will depend on the type and purpose of the finding aid being prepared.,,"RADComplete_July2008 > # STRUCTURE OF THE RULES0.2. Although most archivists start to gather information about the material to be described during the accessioning process, the rules assume that the material already has been examined, arranged, and the information necessary for description compiled. The rules are, therefore, most usefully applied at the stage when arrangement has been (part 2)"
RADComplete_July2008,"The introductions to these rules are part of the rules and are numbered accordingly.

(0.3.)0.3. In both parts the rules proceed from the general to the specific. In part I the specificity relates to the broad class of material being described, e.g., text, graphic material, sound recordings, moving images, to the level of detail required for each element of the description, and to the analysis of the parts of the unit being described,","The introductions to these rules are part of the rules and are numbered accordingly.

(0.3.)0.3. In both parts the rules proceed from the general to the specific. In part I the specificity relates to the broad class of material being described, e.g., text, graphic material, sound recordings, moving images, to the level of detail required for each element of the description, and to the analysis of the parts of the unit being described,",,"RADComplete_July2008 > # STRUCTURE OF THE RULES0.2. Although most archivists start to gather information about the material to be described during the accessioning process, the rules assume that the material already has been examined, arranged, and the information necessary for description compiled. The rules are, therefore, most usefully applied at the stage when arrangement has been (part 3)"
